amrs_concept_id,kenyaemr_concept_uuid,kenyaemr_concep_id
8293,162311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8293,132652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8293,105191AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8293,124994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10679,162276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10679,138571AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10679,162277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10679,162278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10785,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
-,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
-,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10786,118983AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10787,512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10788,164075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10788,159405AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10788,159406AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10788,159407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,1266AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,1267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,5240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,159836AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,160034AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,159492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,112141AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1266,102AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10681,160557AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10681,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10681,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,,
6793,160643AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,72609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162544AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162545AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162171AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162546AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162172AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162176AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162177AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,162541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6793,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159935AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,148888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,148787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,120148AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,143264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,142412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,118773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,140238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,140039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,139581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,139084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,111061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,117399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159347AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,162760AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160755AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160756AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10706,160753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10239,162747AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10239,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10239,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6137,159392AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,1284AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,149019AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,148432AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,153754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,159351AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,119270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,120637AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,145438AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,1295AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,120576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,119692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,120291AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,118631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,119481AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,117855AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,117789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,139071AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,115728AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,117399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,117321AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,151342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,133687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,115115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,114662AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,117703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,118976AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11679,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6137,159948AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,166937AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1065,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1066,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1664,121764AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1664,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1664,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,1193AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,70056AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162298AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,70878AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162299AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,103727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,71647AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,72822AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162301AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,73300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,73667AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,74807AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,75523AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,75948AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,77164AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,77675AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,78280AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,794AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,80106AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,80586AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,80696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162306AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,81723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,81724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,81959AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,82023AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,82559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,82900AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,83018AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,767AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162307AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,84309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,162170AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,84795AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,84893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,86663AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1193,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159935AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,148888AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,148787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,120148AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,108AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,143264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,142412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,118773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,140238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,140039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,139581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,139084AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159098AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,111061AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,117399AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,879AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,159347AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,121AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2031,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,162760AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160755AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,160756AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,162819AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6968,1067AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10706,160753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1259AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1258AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,1260AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7897,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,1198AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,886AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,82215AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,1423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,162342AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,36AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,,
1198,782AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,5261AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1198,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1915,160632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10707,162877AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10707,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10707,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10707,1175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1836,1645AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2061,160596AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2061,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
2061,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5272,5272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5272,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5272,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9736,b3b2fa9f-d4ac-42c1-8ac2-5cba19fa0403,
9736,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
9736,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10814,163530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5596,5596AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12253,1719AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12253,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
12253,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10708,160080AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7947,1823AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5624,5624AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5632,5632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5632,1065AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
5632,1066AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8355,160653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8355,965AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8355,160652AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
8355,1360AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,374AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,160570AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,5279AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,1359AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,5275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,136163AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,5278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,5277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,1472AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,190AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
374,1489AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6687,160575AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6687,160572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6687,159524AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
6687,5622AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,162737AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,136443AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,206AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,460AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,5334AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,5245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,140125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,126952AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,143050AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,126939AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,823AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,142630AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,116334AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1119,1861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10987,159615AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10987,1115AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10987,1116AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,1120AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,150555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,125201AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,135591AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,136455AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,507AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,1249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1120,5244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10821,160981AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,163309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,123074AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,140940AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,131040AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,127777AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,140827AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,139100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,148175AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,120860AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,85620AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,147104AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,130374AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,127100AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,122813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,140919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
7343,113516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
11705,850a960b-e8b5-4775-ba74-aaddb2abbf51,
10845,f8fd8181-655e-4b32-97e3-4ae539c6de45,
10845,148517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,139075AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,119558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,118536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,106AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,147230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,135841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,117698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,138554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,507AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,152228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,128055AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,133499AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,160285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,110099AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,126423AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,126318AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,158843AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,5244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,5334AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,123588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,124601AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,123919AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
10845,111525AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,462bfb69-b97e-425c-b387-ddd3a5c8653c,
1123,1123AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,146893AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,145712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,164440AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,127639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,5209AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1123,,
1123,,
1123,,
1123,,
9467,163042AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1124,1124AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1124,140147AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1124,136522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1124,562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1124,130560AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,163046AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,1125AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,150915AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,5008AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,5103AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,5009AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1125,5105AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,160948AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,752132fb-235c-45cd-8914-854c388e358f,
1129,118872AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,1836AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,150817AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,120345AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,157498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,112721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1129,136282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,160994AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,1126AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,147241AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,154311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,123529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,123396AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,124087AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,125207AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,117829AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,139505AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,113122AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,124965AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1126,138010AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
,163047AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1128,1128AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1128,150823AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1128,155871AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1128,160395AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
1128,163851AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,
